"","NAME","NIC_PT","NIC_UB90","NIC_LB90","NIC_MOE","SEXCAT","NUI_PT","NUI_UB90","NUI_LB90","PCTIC_LB90","PCTIC_MOE","PCTIC_PT","PCTIC_UB90","PCTUI_PT","PCTUI_UB90","PCTUI_LB90","PCTUI_MOE","RACE_DESC","SEX_DESC","GEOCAT","GEOID","AGE_DESC","IPR_DESC","YEAR","NIPR_PT","RACECAT","AGECAT","IPRCAT","state"
"236","Iowa","23801","25237","22365","1436","1","5551","6378","4724","78.5","2.6","81.1","83.7","18.9","21.5","16.3","2.6","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2016","29352","3","0","3","19"
"237","Iowa","23694","25123","22265","1429","2","8069","9081","7057","71.6","3.0","74.6","77.6","25.4","28.4","22.4","3.0","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2012","31763","3","0","3","19"
"238","Iowa","24032","25469","22595","1437","2","7901","8891","6911","72.4","2.9","75.3","78.2","24.7","27.6","21.8","2.9","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2013","31933","3","0","3","19"
"239","Iowa","24993","26444","23542","1451","2","6094","6977","5211","77.7","2.7","80.4","83.1","19.6","22.3","16.9","2.7","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2014","31087","3","0","3","19"
"240","Iowa","25598","27057","24139","1459","2","6270","7179","5361","77.6","2.7","80.3","83.0","19.7","22.4","17.0","2.7","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2015","31868","3","0","3","19"
"241","Iowa","25256","26721","23791","1465","2","5358","6203","4513","79.9","2.6","82.5","85.1","17.5","20.1","14.9","2.6","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2016","30614","3","0","3","19"
"242","Iowa","1434465","1444322","1424608","9857","0","225340","232340","218340","86.0","0.4","86.4","86.8","13.6","14.0","13.2","0.4","All Races","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2012","1659804","0","0","4","19"
"243","Iowa","1420196","1430448","1409944","10252","0","217174","224438","209910","86.3","0.4","86.7","87.1","13.3","13.7","12.9","0.4","All Races","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2013","1637370","0","0","4","19"
"244","Iowa","1455883","1465768","1445998","9885","0","163802","170058","157546","89.5","0.4","89.9","90.3","10.1","10.5","9.7","0.4","All Races","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2014","1619685","0","0","4","19"
"245","Iowa","1471943","1481881","1462005","9938","0","130701","136361","125041","91.4","0.4","91.8","92.2","8.2","8.6","7.8","0.4","All Races","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2015","1602644","0","0","4","19"
"246","Iowa","1445320","1455541","1435099","10221","0","108532","113650","103414","92.7","0.3","93.0","93.3","7.0","7.3","6.7","0.3","All Races","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2016","1553852","0","0","4","19"
"247","Iowa","706405","713091","699719","6686","1","121280","126067","116493","84.7","0.6","85.3","85.9","14.7","15.3","14.1","0.6","All Races","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2012","827686","0","0","4","19"
"248","Iowa","695935","702813","689057","6878","1","119651","124592","114710","84.7","0.6","85.3","85.9","14.7","15.3","14.1","0.6","All Races","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2013","815586","0","0","4","19"
"249","Iowa","715081","721764","708398","6683","1","91497","95837","87157","88.2","0.5","88.7","89.2","11.3","11.8","10.8","0.5","All Races","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2014","806578","0","0","4","19"
"250","Iowa","720151","726802","713500","6651","1","73738","77584","69892","90.2","0.5","90.7","91.2","9.3","9.8","8.8","0.5","All Races","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2015","793889","0","0","4","19"
"251","Iowa","710506","717444","703568","6938","1","61794","65346","58242","91.5","0.5","92.0","92.5","8.0","8.5","7.5","0.5","All Races","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2016","772300","0","0","4","19"
"252","Iowa","728059","734576","721542","6517","2","104060","108598","99522","87.0","0.5","87.5","88.0","12.5","13.0","12.0","0.5","All Races","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2012","832119","0","0","4","19"
"253","Iowa","724261","730955","717567","6694","2","97523","102111","92935","87.6","0.5","88.1","88.6","11.9","12.4","11.4","0.5","All Races","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2013","821784","0","0","4","19"
"254","Iowa","740802","747268","734336","6466","2","72305","76172","68438","90.6","0.5","91.1","91.6","8.9","9.4","8.4","0.5","All Races","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2014","813107","0","0","4","19"
"255","Iowa","751792","758287","745297","6495","2","56963","60380","53546","92.6","0.4","93.0","93.4","7.0","7.4","6.6","0.4","All Races","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2015","808755","0","0","4","19"
"256","Iowa","734814","741569","728059","6755","2","46738","49809","43667","93.6","0.4","94.0","94.4","6.0","6.4","5.6","0.4","All Races","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2016","781552","0","0","4","19"
"257","Iowa","1211078","1220053","1202103","8975","0","169278","175226","163330","87.3","0.4","87.7","88.1","12.3","12.7","11.9","0.4","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2012","1380356","1","0","4","19"
"258","Iowa","1190925","1200228","1181622","9303","0","163041","169171","156911","87.6","0.4","88.0","88.4","12.0","12.4","11.6","0.4","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2013","1353966","1","0","4","19"
"259","Iowa","1204981","1213944","1196018","8963","0","120515","125631","115399","90.5","0.4","90.9","91.3","9.1","9.5","8.7","0.4","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2014","1325496","1","0","4","19"
"260","Iowa","1212811","1221741","1203881","8930","0","87519","91859","83179","93.0","0.3","93.3","93.6","6.7","7.0","6.4","0.3","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2015","1300330","1","0","4","19"
"261","Iowa","1173783","1183164","1164402","9381","0","73447","77429","69465","93.8","0.3","94.1","94.4","5.9","6.2","5.6","0.3","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2016","1247230","1","0","4","19"
"262","Iowa","595936","602142","589730","6206","1","89657","93851","85463","86.3","0.6","86.9","87.5","13.1","13.7","12.5","0.6","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2012","685593","1","0","4","19"
"263","Iowa","581741","588120","575362","6379","1","89200","93531","84869","86.1","0.6","86.7","87.3","13.3","13.9","12.7","0.6","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2013","670941","1","0","4","19"
"264","Iowa","590115","596285","583945","6170","1","66574","70270","62878","89.3","0.6","89.9","90.5","10.1","10.7","9.5","0.6","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2014","656689","1","0","4","19"
"265","Iowa","591136","597249","585023","6113","1","49138","52272","46004","91.8","0.5","92.3","92.8","7.7","8.2","7.2","0.5","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2015","640274","1","0","4","19"
"266","Iowa","574656","581115","568197","6459","1","42023","44956","39090","92.7","0.5","93.2","93.7","6.8","7.3","6.3","0.5","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2016","616679","1","0","4","19"
"267","Iowa","615143","621247","609039","6104","2","79621","83652","75590","87.9","0.6","88.5","89.1","11.5","12.1","10.9","0.6","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2012","694763","1","0","4","19"
"268","Iowa","609184","615441","602927","6257","2","73841","77903","69779","88.6","0.6","89.2","89.8","10.8","11.4","10.2","0.6","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2013","683025","1","0","4","19"
"269","Iowa","614866","620907","608825","6041","2","53941","57297","50585","91.4","0.5","91.9","92.4","8.1","8.6","7.6","0.5","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2014","668807","1","0","4","19"
"270","Iowa","621675","627712","615638","6037","2","38381","41165","35597","93.8","0.4","94.2","94.6","5.8","6.2","5.4","0.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2015","660056","1","0","4","19"
"271","Iowa","599127","605468","592786","6341","2","31424","33924","28924","94.6","0.4","95.0","95.4","5.0","5.4","4.6","0.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2016","630551","1","0","4","19"
"272","Iowa","57855","59057","56653","1202","0","9911","10902","8920","84.0","1.4","85.4","86.8","14.6","16.0","13.2","1.4","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2012","67766","2","0","4","19"
"273","Iowa","60383","61652","59114","1269","0","10493","11529","9457","83.8","1.4","85.2","86.6","14.8","16.2","13.4","1.4","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2013","70876","2","0","4","19"
"274","Iowa","66206","67523","64889","1317","0","8211","9203","7219","87.7","1.3","89.0","90.3","11.0","12.3","9.7","1.3","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2014","74417","2","0","4","19"
"275","Iowa","68380","69723","67037","1343","0","7855","8836","6874","88.4","1.3","89.7","91.0","10.3","11.6","9.0","1.3","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2015","76235","2","0","4","19"
"276","Iowa","72375","73687","71063","1312","0","5856","6678","5034","91.5","1.0","92.5","93.5","7.5","8.5","6.5","1.0","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2016","78231","2","0","4","19"
"277","Iowa","28586","29444","27728","858","1","5681","6387","4975","81.4","2.0","83.4","85.4","16.6","18.6","14.6","2.0","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2012","34267","2","0","4","19"
"278","Iowa","29807","30730","28884","923","1","6096","6865","5327","80.9","2.1","83.0","85.1","17.0","19.1","14.9","2.1","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2013","35903","2","0","4","19"
"279","Iowa","32701","33681","31721","980","1","4967","5725","4209","84.8","2.0","86.8","88.8","13.2","15.2","11.2","2.0","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2014","37668","2","0","4","19"
"280","Iowa","34021","35017","33025","996","1","4669","5417","3921","86.0","1.9","87.9","89.8","12.1","14.0","10.2","1.9","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2015","38690","2","0","4","19"
"281","Iowa","36335","37296","35374","961","1","3496","4102","2890","89.7","1.5","91.2","92.7","8.8","10.3","7.3","1.5","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2016","39831","2","0","4","19"
"282","Iowa","29269","30045","28493","776","2","4230","4858","3602","85.5","1.9","87.4","89.3","12.6","14.5","10.7","1.9","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2012","33499","2","0","4","19"
"283","Iowa","30576","31378","29774","802","2","4397","5021","3773","85.6","1.8","87.4","89.2","12.6","14.4","10.8","1.8","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2013","34973","2","0","4","19"
"284","Iowa","33505","34306","32704","801","2","3244","3793","2695","89.7","1.5","91.2","92.7","8.8","10.3","7.3","1.5","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2014","36749","2","0","4","19"
"285","Iowa","34359","35188","33530","829","2","3186","3741","2631","90.0","1.5","91.5","93.0","8.5","10.0","7.0","1.5","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2015","37545","2","0","4","19"
"286","Iowa","36040","36876","35204","836","2","2360","2840","1880","92.7","1.2","93.9","95.1","6.1","7.3","4.9","1.2","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2016","38400","2","0","4","19"
"287","Iowa","98810","101131","96489","2321","0","34131","36306","31956","72.7","1.6","74.3","75.9","25.7","27.3","24.1","1.6","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2012","132941","3","0","4","19"
"288","Iowa","103651","105990","101312","2339","0","32319","34465","30173","74.6","1.6","76.2","77.8","23.8","25.4","22.2","1.6","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2013","135970","3","0","4","19"
"289","Iowa","112255","114530","109980","2275","0","26126","28114","24138","79.7","1.4","81.1","82.5","18.9","20.3","17.5","1.4","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2014","138381","3","0","4","19"
"290","Iowa","114713","117077","112349","2364","0","26690","28768","24612","79.6","1.5","81.1","82.6","18.9","20.4","17.4","1.5","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2015","141403","3","0","4","19"
"291","Iowa","118739","121072","116406","2333","0","22975","24930","21020","82.4","1.4","83.8","85.2","16.2","17.6","14.8","1.4","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 400% of Poverty","2016","141714","3","0","4","19"
"292","Iowa","49603","51250","47956","1647","1","19723","21278","18168","69.4","2.2","71.6","73.8","28.4","30.6","26.2","2.2","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2012","69327","3","0","4","19"
"293","Iowa","52797","54453","51141","1656","1","18200","19726","16674","72.3","2.1","74.4","76.5","25.6","27.7","23.5","2.1","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2013","70997","3","0","4","19"
"294","Iowa","56569","58204","54934","1635","1","15244","16695","13793","76.8","2.0","78.8","80.8","21.2","23.2","19.2","2.0","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2014","71813","3","0","4","19"
"295","Iowa","57365","59066","55664","1701","1","15508","17014","14002","76.7","2.0","78.7","80.7","21.3","23.3","19.3","2.0","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2015","72873","3","0","4","19"
"296","Iowa","59893","61569","58217","1676","1","13130","14534","11726","80.1","1.9","82.0","83.9","18.0","19.9","16.1","1.9","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 400% of Poverty","2016","73023","3","0","4","19"
"297","Iowa","49206","50687","47725","1481","2","14408","15777","13039","75.3","2.1","77.4","79.5","22.6","24.7","20.5","2.1","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2012","63614","3","0","4","19"
"298","Iowa","50854","52363","49345","1509","2","14119","15481","12757","76.2","2.1","78.3","80.4","21.7","23.8","19.6","2.1","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2013","64973","3","0","4","19"
"299","Iowa","55686","57121","54251","1435","2","10882","12095","9669","81.9","1.8","83.7","85.5","16.3","18.1","14.5","1.8","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2014","66568","3","0","4","19"
"300","Iowa","57348","58849","55847","1501","2","11182","12466","9898","81.8","1.9","83.7","85.6","16.3","18.2","14.4","1.9","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2015","68530","3","0","4","19"
"301","Iowa","58846","60336","57356","1490","2","9845","11062","8628","83.9","1.8","85.7","87.5","14.3","16.1","12.5","1.8","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 400% of Poverty","2016","68691","3","0","4","19"
"302","Iowa","1028689","1037148","1020230","8459","0","125079","129450","120708","88.8","0.4","89.2","89.6","10.8","11.2","10.4","0.4","All Races","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2012","1153768","0","0","5","19"
"303","Iowa","1016054","1024864","1007244","8810","0","121886","126340","117432","88.9","0.4","89.3","89.7","10.7","11.1","10.3","0.4","All Races","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2013","1137940","0","0","5","19"
"304","Iowa","1030742","1039439","1022045","8697","0","93907","97724","90090","91.4","0.3","91.7","92.0","8.3","8.6","8.0","0.3","All Races","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2014","1124649","0","0","5","19"
"305","Iowa","1049357","1058179","1040535","8822","0","75877","79296","72458","93.0","0.3","93.3","93.6","6.7","7.0","6.4","0.3","All Races","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2015","1125234","0","0","5","19"
"306","Iowa","1031069","1040328","1021810","9259","0","66455","69732","63178","93.6","0.3","93.9","94.2","6.1","6.4","5.8","0.3","All Races","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2016","1097524","0","0","5","19"
"307","Iowa","518374","524412","512336","6038","1","71913","75089","68737","87.3","0.5","87.8","88.3","12.2","12.7","11.7","0.5","All Races","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2012","590287","0","0","5","19"
"308","Iowa","510145","516338","503952","6193","1","71222","74453","67991","87.2","0.5","87.7","88.2","12.3","12.8","11.8","0.5","All Races","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2013","581367","0","0","5","19"
"309","Iowa","519649","525750","513548","6101","1","54542","57329","51755","90.0","0.5","90.5","91.0","9.5","10.0","9.0","0.5","All Races","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2014","574191","0","0","5","19"
"310","Iowa","527548","533718","521378","6170","1","45334","47832","42836","91.7","0.4","92.1","92.5","7.9","8.3","7.5","0.4","All Races","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2015","572882","0","0","5","19"
"311","Iowa","519467","525977","512957","6510","1","39484","41885","37083","92.5","0.4","92.9","93.3","7.1","7.5","6.7","0.4","All Races","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2016","558951","0","0","5","19"
"312","Iowa","510316","516130","504502","5814","2","53166","55813","50519","90.1","0.5","90.6","91.1","9.4","9.9","8.9","0.5","All Races","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2012","563482","0","0","5","19"
"313","Iowa","505909","511885","499933","5976","2","50664","53306","48022","90.4","0.5","90.9","91.4","9.1","9.6","8.6","0.5","All Races","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2013","556573","0","0","5","19"
"314","Iowa","511093","517063","505123","5970","2","39365","41658","37072","92.4","0.4","92.8","93.2","7.2","7.6","6.8","0.4","All Races","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2014","550458","0","0","5","19"
"315","Iowa","521809","527810","515808","6001","2","30543","32492","28594","94.2","0.3","94.5","94.8","5.5","5.8","5.2","0.3","All Races","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2015","552352","0","0","5","19"
"316","Iowa","511602","517988","505216","6386","2","26971","28879","25063","94.6","0.4","95.0","95.4","5.0","5.4","4.6","0.4","All Races","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2016","538573","0","0","5","19"
"317","Iowa","909576","917482","901670","7906","0","98157","101966","94348","89.9","0.4","90.3","90.7","9.7","10.1","9.3","0.4","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2012","1007733","1","0","5","19"
"318","Iowa","892864","901061","884667","8197","0","95882","99767","91997","89.9","0.4","90.3","90.7","9.7","10.1","9.3","0.4","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2013","988746","1","0","5","19"
"319","Iowa","892942","901049","884835","8107","0","73073","76366","69780","92.1","0.3","92.4","92.7","7.6","7.9","7.3","0.3","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2014","966015","1","0","5","19"
"320","Iowa","904394","912588","896200","8194","0","54098","56876","51320","94.1","0.3","94.4","94.7","5.6","5.9","5.3","0.3","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2015","958492","1","0","5","19"
"321","Iowa","876325","884986","867664","8661","0","48429","51160","45698","94.5","0.3","94.8","95.1","5.2","5.5","4.9","0.3","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2016","924754","1","0","5","19"
"322","Iowa","457478","463165","451791","5687","1","55755","58599","52911","88.6","0.5","89.1","89.6","10.9","11.4","10.4","0.5","White alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2012","513233","1","0","5","19"
"323","Iowa","447165","452964","441366","5799","1","55775","58682","52868","88.3","0.6","88.9","89.5","11.1","11.7","10.5","0.6","White alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2013","502940","1","0","5","19"
"324","Iowa","448715","454426","443004","5711","1","41788","44245","39331","91.0","0.5","91.5","92.0","8.5","9.0","8.0","0.5","White alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2014","490503","1","0","5","19"
"325","Iowa","453418","459163","447673","5745","1","31857","33957","29757","93.0","0.4","93.4","93.8","6.6","7.0","6.2","0.4","White alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2015","485275","1","0","5","19"
"326","Iowa","439662","445755","433569","6093","1","28483","30549","26417","93.5","0.4","93.9","94.3","6.1","6.5","5.7","0.4","White alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2016","468145","1","0","5","19"
"327","Iowa","452098","457595","446601","5497","2","42402","44806","39998","90.9","0.5","91.4","91.9","8.6","9.1","8.1","0.5","White alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2012","494500","1","0","5","19"
"328","Iowa","445699","451345","440053","5646","2","40107","42509","37705","91.2","0.5","91.7","92.2","8.3","8.8","7.8","0.5","White alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2013","485806","1","0","5","19"
"329","Iowa","444227","449836","438618","5609","2","31285","33376","29194","93.0","0.4","93.4","93.8","6.6","7.0","6.2","0.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2014","475512","1","0","5","19"
"330","Iowa","450976","456626","445326","5650","2","22241","23937","20545","94.9","0.4","95.3","95.7","4.7","5.1","4.3","0.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2015","473217","1","0","5","19"
"331","Iowa","436663","442682","430644","6019","2","19946","21628","18264","95.2","0.4","95.6","96.0","4.4","4.8","4.0","0.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2016","456609","1","0","5","19"
"332","Iowa","26108","27175","25041","1067","0","3964","4411","3517","85.4","1.4","86.8","88.2","13.2","14.6","11.8","1.4","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2012","30072","2","0","5","19"
"333","Iowa","27489","28619","26359","1130","0","4353","4848","3858","84.8","1.5","86.3","87.8","13.7","15.2","12.2","1.5","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2013","31842","2","0","5","19"
"334","Iowa","30407","31662","29152","1255","0","3522","4000","3044","88.2","1.4","89.6","91.0","10.4","11.8","9.0","1.4","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2014","33929","2","0","5","19"
"335","Iowa","32933","34176","31690","1243","0","3342","3808","2876","89.5","1.3","90.8","92.1","9.2","10.5","7.9","1.3","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2015","36275","2","0","5","19"
"336","Iowa","35441","36752","34130","1311","0","2637","3033","2241","92.1","1.0","93.1","94.1","6.9","7.9","5.9","1.0","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2016","38078","2","0","5","19"
"337","Iowa","13652","14428","12876","776","1","2428","2779","2077","82.8","2.1","84.9","87.0","15.1","17.2","13.0","2.1","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2012","16080","2","0","5","19"
"338","Iowa","14482","15307","13657","825","1","2696","3096","2296","82.1","2.2","84.3","86.5","15.7","17.9","13.5","2.2","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2013","17178","2","0","5","19"
"339","Iowa","16111","17022","15200","911","1","2280","2676","1884","85.5","2.1","87.6","89.7","12.4","14.5","10.3","2.1","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2014","18391","2","0","5","19"
"340","Iowa","17463","18368","16558","905","1","2116","2497","1735","87.3","1.9","89.2","91.1","10.8","12.7","8.9","1.9","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2015","19579","2","0","5","19"
"341","Iowa","18880","19837","17923","957","1","1705","2027","1383","90.2","1.5","91.7","93.2","8.3","9.8","6.8","1.5","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2016","20585","2","0","5","19"
"342","Iowa","12456","13170","11742","714","2","1535","1776","1294","87.4","1.6","89.0","90.6","11.0","12.6","9.4","1.6","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2012","13992","2","0","5","19"
"343","Iowa","13007","13759","12255","752","2","1657","1910","1404","87.1","1.6","88.7","90.3","11.3","12.9","9.7","1.6","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2013","14664","2","0","5","19"
"344","Iowa","14296","15130","13462","834","2","1242","1466","1018","90.6","1.4","92.0","93.4","8.0","9.4","6.6","1.4","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2014","15538","2","0","5","19"
"345","Iowa","15470","16297","14643","827","2","1226","1450","1002","91.4","1.3","92.7","94.0","7.3","8.6","6.0","1.3","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2015","16696","2","0","5","19"
"346","Iowa","16561","17442","15680","881","2","932","1124","740","93.6","1.1","94.7","95.8","5.3","6.4","4.2","1.1","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","138% to 400% of Poverty","2016","17493","2","0","5","19"
"347","Iowa","53171","55084","51258","1913","0","16590","17856","15324","74.5","1.7","76.2","77.9","23.8","25.5","22.1","1.7","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2012","69761","3","0","5","19"
"348","Iowa","55869","57829","53909","1960","0","15668","16894","14442","76.5","1.6","78.1","79.7","21.9","23.5","20.3","1.6","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2013","71537","3","0","5","19"
"349","Iowa","63850","65865","61835","2015","0","12782","13916","11648","81.9","1.4","83.3","84.7","16.7","18.1","15.3","1.4","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2014","76632","3","0","5","19"
"350","Iowa","65096","67139","63053","2043","0","13826","15054","12598","81.0","1.5","82.5","84.0","17.5","19.0","16.0","1.5","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2015","78922","3","0","5","19"
"351","Iowa","69682","71778","67586","2096","0","12066","13218","10914","83.8","1.4","85.2","86.6","14.8","16.2","13.4","1.4","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","138% to 400% of Poverty","2016","81748","3","0","5","19"
"352","Iowa","27659","29056","26262","1397","1","10251","11236","9266","70.6","2.4","73.0","75.4","27.0","29.4","24.6","2.4","Hispanic (any race)","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2012","37910","3","0","5","19"
"353","Iowa","29047","30477","27617","1430","1","9450","10391","8509","73.2","2.3","75.5","77.8","24.5","26.8","22.2","2.3","Hispanic (any race)","Male Only","040","19000","Under 65 years","138% to 400% of Poverty","2013","38497","3","0","5","19"
