"","NAME","NIC_PT","NIC_UB90","NIC_LB90","NIC_MOE","SEXCAT","NUI_PT","NUI_UB90","NUI_LB90","PCTIC_LB90","PCTIC_MOE","PCTIC_PT","PCTIC_UB90","PCTUI_PT","PCTUI_UB90","PCTUI_LB90","PCTUI_MOE","RACE_DESC","SEX_DESC","GEOCAT","GEOID","AGE_DESC","IPR_DESC","YEAR","NIPR_PT","RACECAT","AGECAT","IPRCAT","state"
"348","Iowa","21900","22764","21036","864","1","5120","5769","4471","78.8","2.3","81.1","83.4","18.9","21.2","16.6","2.3","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2011","27020","2","0","2","19"
"349","Iowa","22165","23041","21289","876","1","4780","5415","4145","80.0","2.3","82.3","84.6","17.7","20.0","15.4","2.3","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2012","26945","2","0","2","19"
"350","Iowa","23410","24343","22477","933","1","5202","5900","4504","79.5","2.3","81.8","84.1","18.2","20.5","15.9","2.3","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2013","28612","2","0","2","19"
"351","Iowa","25754","26770","24738","1016","1","4199","4883","3515","83.8","2.2","86.0","88.2","14.0","16.2","11.8","2.2","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2014","29953","2","0","2","19"
"352","Iowa","26362","27374","25350","1012","1","3930","4596","3264","84.9","2.1","87.0","89.1","13.0","15.1","10.9","2.1","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2015","30292","2","0","2","19"
"353","Iowa","27972","28980","26964","1008","1","2878","3408","2348","89.0","1.7","90.7","92.4","9.3","11.0","7.6","1.7","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2016","30850","2","0","2","19"
"354","Iowa","17690","18964","16416","1274","2","3839","4516","3162","79.2","3.0","82.2","85.2","17.8","20.8","14.8","3.0","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2006","21529","2","0","2","19"
"355","Iowa","18416","19392","17440","976","2","3729","4334","3124","80.6","2.6","83.2","85.8","16.8","19.4","14.2","2.6","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2007","22145","2","0","2","19"
"356","Iowa","18929","19730","18128","801","2","2883","3397","2369","84.5","2.3","86.8","89.1","13.2","15.5","10.9","2.3","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2008","21813","2","0","2","19"
"357","Iowa","19977","20839","19115","862","2","3494","4103","2885","82.6","2.5","85.1","87.6","14.9","17.4","12.4","2.5","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2009","23471","2","0","2","19"
"358","Iowa","22395","23248","21542","853","2","3842","4441","3243","83.2","2.2","85.4","87.6","14.6","16.8","12.4","2.2","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2010","26237","2","0","2","19"
"359","Iowa","23628","24413","22843","785","2","3568","4103","3033","85.0","1.9","86.9","88.8","13.1","15.0","11.2","1.9","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2011","27196","2","0","2","19"
"360","Iowa","23993","24836","23150","843","2","3732","4320","3144","84.4","2.1","86.5","88.6","13.5","15.6","11.4","2.1","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2012","27724","2","0","2","19"
"361","Iowa","25168","26042","24294","874","2","3868","4454","3282","84.7","2.0","86.7","88.7","13.3","15.3","11.3","2.0","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2013","29036","2","0","2","19"
"362","Iowa","27600","28509","26691","909","2","2845","3358","2332","89.0","1.7","90.7","92.4","9.3","11.0","7.6","1.7","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2014","30445","2","0","2","19"
"363","Iowa","27831","28759","26903","928","2","2783","3297","2269","89.2","1.7","90.9","92.6","9.1","10.8","7.4","1.7","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2015","30614","2","0","2","19"
"364","Iowa","29181","30142","28220","961","2","2058","2501","1615","92.0","1.4","93.4","94.8","6.6","8.0","5.2","1.4","Black alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2016","31239","2","0","2","19"
"365","Iowa","50345","53194","47496","2849","0","25371","27835","22907","63.5","3.0","66.5","69.5","33.5","36.5","30.5","3.0","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2006","75717","3","0","2","19"
"366","Iowa","54430","57031","51829","2601","0","24964","27247","22681","65.9","2.7","68.6","71.3","31.4","34.1","28.7","2.7","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2007","79394","3","0","2","19"
"367","Iowa","54340","56367","52313","2027","0","23933","25713","22153","67.2","2.2","69.4","71.6","30.6","32.8","28.4","2.2","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2008","78272","3","0","2","19"
"368","Iowa","59721","61851","57591","2130","0","25951","27813","24089","67.6","2.1","69.7","71.8","30.3","32.4","28.2","2.1","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2009","85672","3","0","2","19"
"369","Iowa","70154","72371","67937","2217","0","30468","32442","28494","67.8","1.9","69.7","71.6","30.3","32.2","28.4","1.9","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2010","100623","3","0","2","19"
"370","Iowa","75035","77163","72907","2128","0","30517","32425","28609","69.4","1.7","71.1","72.8","28.9","30.6","27.2","1.7","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2011","105552","3","0","2","19"
"371","Iowa","76771","79003","74539","2232","0","29209","31162","27256","70.6","1.8","72.4","74.2","27.6","29.4","25.8","1.8","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2012","105980","3","0","2","19"
"372","Iowa","81005","83285","78725","2280","0","27850","29794","25906","72.7","1.7","74.4","76.1","25.6","27.3","23.9","1.7","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2013","108855","3","0","2","19"
"373","Iowa","86724","89004","84444","2280","0","22532","24327","20737","77.8","1.6","79.4","81.0","20.6","22.2","19.0","1.6","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2014","109256","3","0","2","19"
"374","Iowa","87815","90134","85496","2319","0","22405","24233","20577","78.1","1.6","79.7","81.3","20.3","21.9","18.7","1.6","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2015","110220","3","0","2","19"
"375","Iowa","88940","91248","86632","2308","0","19033","20739","17327","80.9","1.5","82.4","83.9","17.6","19.1","16.1","1.5","Hispanic (any race)","Both Sexes","040","19000","Under 65 years","<= 250% of Poverty","2016","107973","3","0","2","19"
"376","Iowa","25238","27210","23266","1972","1","14968","16761","13175","58.9","3.9","62.8","66.7","37.2","41.1","33.3","3.9","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2006","40206","3","0","2","19"
"377","Iowa","27002","28706","25298","1704","1","14601","16159","13043","61.5","3.4","64.9","68.3","35.1","38.5","31.7","3.4","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2007","41602","3","0","2","19"
"378","Iowa","28004","29449","26559","1445","1","13119","14392","11846","65.2","2.9","68.1","71.0","31.9","34.8","29.0","2.9","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2008","41123","3","0","2","19"
"379","Iowa","30174","31696","28652","1522","1","14597","15949","13245","64.6","2.8","67.4","70.2","32.6","35.4","29.8","2.8","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2009","44771","3","0","2","19"
"380","Iowa","34771","36294","33248","1523","1","17274","18662","15886","64.3","2.5","66.8","69.3","33.2","35.7","30.7","2.5","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2010","52046","3","0","2","19"
"381","Iowa","36601","38049","35153","1448","1","17603","18937","16269","65.2","2.3","67.5","69.8","32.5","34.8","30.2","2.3","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2011","54204","3","0","2","19"
"382","Iowa","37743","39290","36196","1547","1","16510","17890","15130","67.2","2.4","69.6","72.0","30.4","32.8","28.0","2.4","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2012","54253","3","0","2","19"
"383","Iowa","40704","42295","39113","1591","1","15367","16738","13996","70.3","2.3","72.6","74.9","27.4","29.7","25.1","2.3","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2013","56071","3","0","2","19"
"384","Iowa","42994","44590","41398","1596","1","12873","14162","11584","74.8","2.2","77.0","79.2","23.0","25.2","20.8","2.2","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2014","55867","3","0","2","19"
"385","Iowa","43367","44991","41743","1624","1","12642","13933","11351","75.2","2.2","77.4","79.6","22.6","24.8","20.4","2.2","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2015","56009","3","0","2","19"
"386","Iowa","44289","45902","42676","1613","1","10558","11762","9354","78.7","2.1","80.8","82.9","19.2","21.3","17.1","2.1","Hispanic (any race)","Male Only","040","19000","Under 65 years","<= 250% of Poverty","2016","54847","3","0","2","19"
"387","Iowa","25107","26925","23289","1818","2","10404","11849","8959","66.9","3.8","70.7","74.5","29.3","33.1","25.5","3.8","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2006","35511","3","0","2","19"
"388","Iowa","27428","28953","25903","1525","2","10363","11613","9113","69.5","3.1","72.6","75.7","27.4","30.5","24.3","3.1","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2007","37791","3","0","2","19"
"389","Iowa","26336","27677","24995","1341","2","10814","11968","9660","67.9","3.0","70.9","73.9","29.1","32.1","26.1","3.0","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2008","37149","3","0","2","19"
"390","Iowa","29547","30967","28127","1420","2","11354","12564","10144","69.4","2.8","72.2","75.0","27.8","30.6","25.0","2.8","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2009","40901","3","0","2","19"
"391","Iowa","35383","36883","33883","1500","2","13194","14491","11897","70.2","2.6","72.8","75.4","27.2","29.8","24.6","2.6","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2010","48577","3","0","2","19"
"392","Iowa","38434","39881","36987","1447","2","12914","14161","11667","72.4","2.4","74.8","77.2","25.2","27.6","22.8","2.4","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2011","51348","3","0","2","19"
"393","Iowa","39027","40517","37537","1490","2","12699","13969","11429","73.0","2.4","75.4","77.8","24.6","27.0","22.2","2.4","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2012","51726","3","0","2","19"
"394","Iowa","40301","41825","38777","1524","2","12483","13753","11213","74.1","2.3","76.4","78.7","23.6","25.9","21.3","2.3","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2013","52784","3","0","2","19"
"395","Iowa","43730","45238","42222","1508","2","9659","10792","8526","79.8","2.1","81.9","84.0","18.1","20.2","16.0","2.1","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2014","53389","3","0","2","19"
"396","Iowa","44448","45985","42911","1537","2","9763","10943","8583","79.9","2.1","82.0","84.1","18.0","20.1","15.9","2.1","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2015","54211","3","0","2","19"
"397","Iowa","44651","46201","43101","1550","2","8475","9581","7369","82.0","2.0","84.0","86.0","16.0","18.0","14.0","2.0","Hispanic (any race)","Female Only","040","19000","Under 65 years","<= 250% of Poverty","2016","53126","3","0","2","19"
"398","Iowa","342760","350687","334833","7927","0","94187","98560","89814","77.5","0.9","78.4","79.3","21.6","22.5","20.7","0.9","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2008","436947","0","0","3","19"
"399","Iowa","361010","369809","352211","8799","0","97566","102311","92821","77.7","1.0","78.7","79.7","21.3","22.3","20.3","1.0","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2009","458576","0","0","3","19"
"400","Iowa","386370","393816","378924","7446","0","113200","117965","108435","76.4","0.9","77.3","78.2","22.7","23.6","21.8","0.9","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2010","499571","0","0","3","19"
"401","Iowa","405611","413270","397952","7659","0","107856","112612","103100","78.1","0.9","79.0","79.9","21.0","21.9","20.1","0.9","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2011","513467","0","0","3","19"
"402","Iowa","405775","412860","398690","7085","0","100261","104627","95895","79.4","0.8","80.2","81.0","19.8","20.6","19.0","0.8","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2012","506036","0","0","3","19"
"403","Iowa","404142","411475","396809","7333","0","95288","99787","90789","80.0","0.9","80.9","81.8","19.1","20.0","18.2","0.9","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2013","499430","0","0","3","19"
"404","Iowa","425141","432318","417964","7177","0","69895","73659","66131","85.2","0.7","85.9","86.6","14.1","14.8","13.4","0.7","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2014","495036","0","0","3","19"
"405","Iowa","422586","429657","415515","7071","0","54824","58088","51560","87.8","0.7","88.5","89.2","11.5","12.2","10.8","0.7","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2015","477410","0","0","3","19"
"406","Iowa","414251","421470","407032","7219","0","42077","44900","39254","90.2","0.6","90.8","91.4","9.2","9.8","8.6","0.6","All Races","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2016","456328","0","0","3","19"
"407","Iowa","155394","160795","149993","5401","1","45906","48891","42921","75.9","1.3","77.2","78.5","22.8","24.1","21.5","1.3","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2008","201300","0","0","3","19"
"408","Iowa","164850","170878","158822","6028","1","48410","51636","45184","75.9","1.4","77.3","78.7","22.7","24.1","21.3","1.4","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2009","213261","0","0","3","19"
"409","Iowa","177159","182016","172302","4857","1","58134","61399","54869","74.0","1.3","75.3","76.6","24.7","26.0","23.4","1.3","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2010","235293","0","0","3","19"
"410","Iowa","188588","193501","183675","4913","1","54096","57255","50937","76.5","1.2","77.7","78.9","22.3","23.5","21.1","1.2","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2011","242683","0","0","3","19"
"411","Iowa","188031","192586","183476","4555","1","49367","52268","46466","78.1","1.1","79.2","80.3","20.8","21.9","19.7","1.1","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2012","237399","0","0","3","19"
"412","Iowa","185790","190489","181091","4699","1","48429","51449","45409","78.1","1.2","79.3","80.5","20.7","21.9","19.5","1.2","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2013","234219","0","0","3","19"
"413","Iowa","195432","200085","190779","4653","1","36955","39566","34344","83.0","1.1","84.1","85.2","15.9","17.0","14.8","1.1","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2014","232387","0","0","3","19"
"414","Iowa","192603","197077","188129","4474","1","28404","30575","26233","86.2","0.9","87.1","88.0","12.9","13.8","12.0","0.9","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2015","221007","0","0","3","19"
"415","Iowa","191039","195687","186391","4648","1","22310","24266","20354","88.6","0.9","89.5","90.4","10.5","11.4","9.6","0.9","All Races","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2016","213349","0","0","3","19"
"416","Iowa","187366","193221","181511","5855","2","48281","51357","45205","78.3","1.2","79.5","80.7","20.5","21.7","19.3","1.2","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2008","235647","0","0","3","19"
"417","Iowa","196160","202617","189703","6457","2","49156","52518","45794","78.7","1.3","80.0","81.3","20.0","21.3","18.7","1.3","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2009","245316","0","0","3","19"
"418","Iowa","209211","214345","204077","5134","2","55066","58304","51828","78.0","1.2","79.2","80.4","20.8","22.0","19.6","1.2","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2010","264278","0","0","3","19"
"419","Iowa","217023","222315","211731","5292","2","53760","57047","50473","79.0","1.1","80.1","81.2","19.9","21.0","18.8","1.1","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2011","270784","0","0","3","19"
"420","Iowa","217744","222652","212836","4908","2","50894","53980","47808","80.0","1.1","81.1","82.2","18.9","20.0","17.8","1.1","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2012","268637","0","0","3","19"
"421","Iowa","218352","223372","213332","5020","2","46859","49948","43770","81.2","1.1","82.3","83.4","17.7","18.8","16.6","1.1","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2013","265211","0","0","3","19"
"422","Iowa","229709","234625","224793","4916","2","32940","35419","30461","86.6","0.9","87.5","88.4","12.5","13.4","11.6","0.9","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2014","262649","0","0","3","19"
"423","Iowa","229983","234838","225128","4855","2","26420","28577","24263","88.9","0.8","89.7","90.5","10.3","11.1","9.5","0.8","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2015","256403","0","0","3","19"
"424","Iowa","223212","228146","218278","4934","2","19767","21581","17953","91.2","0.7","91.9","92.6","8.1","8.8","7.4","0.7","All Races","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2016","242979","0","0","3","19"
"425","Iowa","272913","280396","265430","7483","0","70468","74396","66540","78.5","1.0","79.5","80.5","20.5","21.5","19.5","1.0","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2008","343380","1","0","3","19"
"426","Iowa","281187","289520","272854","8333","0","71668","75959","67377","78.6","1.1","79.7","80.8","20.3","21.4","19.2","1.1","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2009","352855","1","0","3","19"
"427","Iowa","292420","299195","285645","6775","0","82374","86574","78174","76.9","1.1","78.0","79.1","22.0","23.1","20.9","1.1","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2010","374793","1","0","3","19"
"428","Iowa","303577","310592","296562","7015","0","76617","80789","72445","78.8","1.0","79.8","80.8","20.2","21.2","19.2","1.0","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2011","380195","1","0","3","19"
"429","Iowa","301503","307919","295087","6416","0","71121","74937","67305","79.9","1.0","80.9","81.9","19.1","20.1","18.1","1.0","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2012","372623","1","0","3","19"
"430","Iowa","298061","304637","291485","6576","0","67159","71078","63240","80.6","1.0","81.6","82.6","18.4","19.4","17.4","1.0","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2013","365220","1","0","3","19"
"431","Iowa","312039","318385","305693","6346","0","47442","50574","44310","86.0","0.8","86.8","87.6","13.2","14.0","12.4","0.8","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2014","359481","1","0","3","19"
"432","Iowa","308417","314603","302231","6186","0","33421","35962","30880","89.5","0.7","90.2","90.9","9.8","10.5","9.1","0.7","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2015","341838","1","0","3","19"
"433","Iowa","297458","303865","291051","6407","0","25018","27214","22822","91.5","0.7","92.2","92.9","7.8","8.5","7.1","0.7","White alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2016","322476","1","0","3","19"
"434","Iowa","121733","126822","116644","5089","1","33706","36415","30997","76.7","1.6","78.3","79.9","21.7","23.3","20.1","1.6","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2008","155439","1","0","3","19"
"435","Iowa","127505","133220","121790","5715","1","34826","37753","31899","76.9","1.6","78.5","80.1","21.5","23.1","19.9","1.6","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2009","162332","1","0","3","19"
"436","Iowa","132665","137139","128191","4474","1","41673","44593","38753","74.6","1.5","76.1","77.6","23.9","25.4","22.4","1.5","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2010","174338","1","0","3","19"
"437","Iowa","139955","144517","135393","4562","1","37289","40103","34475","77.5","1.5","79.0","80.5","21.0","22.5","19.5","1.5","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2011","177244","1","0","3","19"
"438","Iowa","138458","142641","134275","4183","1","33902","36453","31351","78.9","1.4","80.3","81.7","19.7","21.1","18.3","1.4","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2012","172360","1","0","3","19"
"439","Iowa","134576","138847","130305","4271","1","33425","36093","30757","78.6","1.5","80.1","81.6","19.9","21.4","18.4","1.5","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2013","168001","1","0","3","19"
"440","Iowa","141400","145577","137223","4177","1","24786","27021","22551","83.8","1.3","85.1","86.4","14.9","16.2","13.6","1.3","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2014","166186","1","0","3","19"
"441","Iowa","137718","141709","133727","3991","1","17281","19051","15511","87.8","1.1","88.9","90.0","11.1","12.2","10.0","1.1","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2015","154999","1","0","3","19"
"442","Iowa","134994","139171","130817","4177","1","13540","15158","11922","89.9","1.0","90.9","91.9","9.1","10.1","8.1","1.0","White alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2016","148534","1","0","3","19"
"443","Iowa","151179","156749","145609","5570","2","36762","39588","33936","79.0","1.4","80.4","81.8","19.6","21.0","18.2","1.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2008","187941","1","0","3","19"
"444","Iowa","153682","159809","147555","6127","2","36841","39936","33746","79.2","1.5","80.7","82.2","19.3","20.8","17.8","1.5","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2009","190523","1","0","3","19"
"445","Iowa","159754","164510","154998","4756","2","40701","43632","37770","78.3","1.4","79.7","81.1","20.3","21.7","18.9","1.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2010","200455","1","0","3","19"
"446","Iowa","163622","168541","158703","4919","2","39328","42300","36356","79.2","1.4","80.6","82.0","19.4","20.8","18.0","1.4","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2011","202950","1","0","3","19"
"447","Iowa","163045","167557","158533","4512","2","37219","39992","34446","80.1","1.3","81.4","82.7","18.6","19.9","17.3","1.3","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2012","200263","1","0","3","19"
"448","Iowa","163485","168092","158878","4607","2","33734","36514","30954","81.6","1.3","82.9","84.2","17.1","18.4","15.8","1.3","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2013","197219","1","0","3","19"
"449","Iowa","170639","175080","166198","4441","2","22656","24800","20512","87.2","1.1","88.3","89.4","11.7","12.8","10.6","1.1","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2014","193295","1","0","3","19"
"450","Iowa","170699","175083","166315","4384","2","16140","17884","14396","90.5","0.9","91.4","92.3","8.6","9.5","7.7","0.9","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2015","186839","1","0","3","19"
"451","Iowa","162464","166954","157974","4490","2","11478","12903","10053","92.6","0.8","93.4","94.2","6.6","7.4","5.8","0.8","White alone, not Hispanic","Female Only","040","19000","Under 65 years","<= 138% of Poverty","2016","173942","1","0","3","19"
"452","Iowa","23123","24350","21896","1227","0","4533","5154","3912","81.5","2.1","83.6","85.7","16.4","18.5","14.3","2.1","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2008","27657","2","0","3","19"
"453","Iowa","24449","25761","23137","1312","0","5454","6207","4701","79.4","2.4","81.8","84.2","18.2","20.6","15.8","2.4","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2009","29902","2","0","3","19"
"454","Iowa","29438","30786","28090","1348","0","6311","7105","5517","80.2","2.1","82.3","84.4","17.7","19.8","15.6","2.1","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2010","35749","2","0","3","19"
"455","Iowa","31078","32345","29811","1267","0","6131","6854","5408","81.7","1.8","83.5","85.3","16.5","18.3","14.7","1.8","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2011","37209","2","0","3","19"
"456","Iowa","31747","33036","30458","1289","0","5947","6683","5211","82.3","1.9","84.2","86.1","15.8","17.7","13.9","1.9","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2012","37694","2","0","3","19"
"457","Iowa","32894","34237","31551","1343","0","6140","6891","5389","82.5","1.8","84.3","86.1","15.7","17.5","13.9","1.8","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2013","39034","2","0","3","19"
"458","Iowa","35799","37259","34339","1460","0","4689","5389","3989","86.7","1.7","88.4","90.1","11.6","13.3","9.9","1.7","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2014","40488","2","0","3","19"
"459","Iowa","35447","36885","34009","1438","0","4513","5187","3839","87.1","1.6","88.7","90.3","11.3","12.9","9.7","1.6","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2015","39960","2","0","3","19"
"460","Iowa","36934","38428","35440","1494","0","3219","3771","2667","90.7","1.3","92.0","93.3","8.0","9.3","6.7","1.3","Black alone, not Hispanic","Both Sexes","040","19000","Under 65 years","<= 138% of Poverty","2016","40153","2","0","3","19"
"461","Iowa","10764","11586","9942","822","1","2489","2927","2051","78.1","3.1","81.2","84.3","18.8","21.9","15.7","3.1","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2008","13254","2","0","3","19"
"462","Iowa","10938","11814","10062","876","1","2946","3471","2421","75.3","3.5","78.8","82.3","21.2","24.7","17.7","3.5","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2009","13884","2","0","3","19"
"463","Iowa","13800","14742","12858","942","1","3499","4080","2918","76.7","3.1","79.8","82.9","20.2","23.3","17.1","3.1","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2010","17298","2","0","3","19"
"464","Iowa","14614","15514","13714","900","1","3568","4106","3030","77.6","2.8","80.4","83.2","19.6","22.4","16.8","2.8","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2011","18181","2","0","3","19"
"465","Iowa","14934","15825","14043","891","1","3253","3771","2735","79.4","2.7","82.1","84.8","17.9","20.6","15.2","2.7","Black alone, not Hispanic","Male Only","040","19000","Under 65 years","<= 138% of Poverty","2012","18187","2","0","3","19"
